date,y_pred
1997-02-17,0.00053726573
1997-02-18,0.0005147933
1997-02-19,0.00051073305
1997-02-21,0.0005105171
1997-02-25,0.00051012274
1997-02-27,0.0004736611
1997-02-28,0.00046963996
1997-03-03,0.0004790044
1997-03-04,0.00052460557
1997-03-05,0.00043730735
1997-03-06,0.00043028657
1997-03-07,0.00046835555
1997-03-10,0.00042876753
1997-03-11,0.0004227766
1997-03-12,0.00045018768
1997-03-14,0.0003500225
1997-03-17,0.0003313932
1997-03-18,0.00039902076
1997-03-19,0.00064700376
1997-03-20,0.0003875152
1997-03-21,0.00036549027
1997-03-24,0.0003931744
1997-03-25,0.00033743
1997-03-26,0.00058957835
1997-03-27,0.000642382
1997-03-31,0.0006631013
1997-04-01,0.00035054825
1997-04-02,0.00063792523
1997-04-03,0.00060496124
1997-04-04,0.00029617737
1997-04-07,0.00033717402
1997-04-08,0.0004873166
1997-04-09,0.0004139498
1997-04-10,0.00039185767
1997-04-11,0.00034588345
1997-04-14,0.00034160924
1997-04-15,0.00033880057
1997-04-16,0.00044183354
1997-04-17,0.00046498305
1997-04-18,0.00037020352
1997-04-21,0.00040574378
1997-04-22,0.00046968873
1997-04-23,0.00052193535
1997-04-24,0.0004959228
1997-04-25,0.00032421702
1997-04-28,0.00057247456
1997-04-29,0.0008692731
1997-04-30,0.0005689518
1997-05-01,0.00050719344
1997-05-02,0.0006436665
1997-05-05,0.00040113935
1997-05-06,0.0004808267
1997-05-07,0.00043089947
1997-05-08,0.00042422384
1997-05-09,0.0005534752
1997-05-12,0.00041973314
1997-05-13,0.00045782965
1997-05-14,0.00046894606
1997-05-15,0.00035477726
1997-05-16,0.0003881527
1997-05-19,0.00042813146
1997-05-20,0.00035193394
1997-05-21,0.0006506043
1997-05-22,0.00029878927
1997-05-23,0.00047303128
1997-05-27,0.0003955167
1997-05-28,0.000640561
1997-05-29,0.00038324646
1997-05-30,0.0006414225
1997-06-02,0.0005693725
1997-06-03,0.00037858274
1997-06-04,0.00043307437
1997-06-05,0.00067081687
1997-06-06,0.00040629288
1997-06-09,0.0005703749
1997-06-10,0.00055170484
1997-06-11,0.0004642082
1997-06-12,0.00058449333
1997-06-13,0.00069363666
1997-06-16,0.00026362413
1997-06-17,0.00045826574
1997-06-18,0.00037358995
1997-06-19,0.0003468498
1997-06-20,0.000489408
1997-06-23,0.00048652315
1997-06-24,0.00030056512
1997-06-25,0.00023150581
1997-06-26,0.00035541324
1997-06-27,0.00031301455
1997-06-30,0.00055703043
1997-07-01,0.0002253558
1997-07-02,0.00028660573
1997-07-03,0.0005100354
1997-07-04,0.00034599737
1997-07-07,0.00029978
1997-07-08,0.00026353222
1997-07-09,0.00055111817
1997-07-10,0.0003061502
1997-07-11,0.00045960976
1997-07-14,0.0002451782
1997-07-15,0.0004763256
1997-07-16,0.0005274256
1997-07-17,0.0004041527
1997-07-18,0.00035619512
1997-07-21,0.0003964641
1997-07-22,0.00028347076
1997-07-23,0.00043705988
1997-07-24,0.00029521674
1997-07-25,0.00037011673
1997-07-28,0.0002923938
1997-07-29,0.0002862236
1997-07-30,0.00045416097
1997-07-31,0.0004665457
1997-08-01,0.0003782155
1997-08-05,0.0003391832
1997-08-06,0.0003045605
1997-08-07,0.0003236085
1997-08-08,0.0003290454
1997-08-11,0.00031852437
1997-08-12,0.00032925
1997-08-13,0.00030207643
1997-08-14,0.00045341847
1997-08-15,0.00040693177
1997-08-18,0.00064215704
1997-08-19,0.00057346746
1997-08-20,0.00039915834
1997-08-21,0.00035196875
1997-08-22,0.00043087103
1997-08-25,0.00044887202
1997-08-26,0.0005270571
1997-08-27,0.0002523934
1997-08-28,0.0002629842
1997-08-29,0.00029816822
1997-09-01,0.00022060334
1997-09-02,0.0004344872
1997-09-03,0.0005206808
1997-09-04,0.00034139495
1997-09-05,0.00053368974
1997-09-08,0.00025356194
1997-09-09,0.00022868042
1997-09-10,0.0002528583
1997-09-11,0.00040961572
1997-09-12,0.00025653667
1997-09-15,0.00040681337
1997-09-16,0.0004609692
1997-09-17,0.0002063053
1997-09-18,0.000365329
1997-09-19,0.0003979625
1997-09-22,0.00077586866
1997-09-23,0.0003212636
1997-09-24,0.000372853
1997-09-25,0.00039945566
1997-09-26,0.0003297675
1997-09-29,0.00024977035
1997-09-30,0.00020759477
1997-10-01,0.0002814184
1997-10-02,0.00021880647
1997-10-03,0.00021754319
1997-10-06,0.00021967372
1997-10-07,0.0002224802
1997-10-08,0.00023631347
1997-10-09,0.00022163037
1997-10-10,0.00029105702
1997-10-13,0.00020941172
1997-10-14,0.00025184793
1997-10-15,0.0003228119
1997-10-16,0.00030242183
1997-10-17,0.00022919246
1997-10-20,0.00023829666
1997-10-21,0.00026148834
1997-10-22,0.00024024167
1997-10-23,0.00032898437
1997-10-24,0.00024621055
1997-10-27,0.00025390842
1997-10-28,0.00025382405
1997-10-29,0.0002501271
1997-10-30,0.0002747846
1997-10-31,0.00024791993
1997-11-03,0.0002416222
1997-11-04,0.00026360268
1997-11-05,0.00025178018
1997-11-06,0.0002503938
1997-11-07,0.0002494205
1997-11-10,0.00023962473
1997-11-12,0.00023246558
1997-11-13,0.00023796919
1997-11-14,0.00023837629
1997-11-17,0.00024241774
1997-11-18,0.00023792128
1997-11-20,0.00024992978
1997-11-24,0.00025622526
1997-11-25,0.00025666974
1997-11-26,0.00032807974
1997-11-27,0.00026134684
1997-11-28,0.00059971045
1997-12-01,0.0005404515
1997-12-09,0.0005158663
1997-12-10,0.00023965938
1997-12-12,0.00020022091
1997-12-15,0.00037418303
1997-12-16,0.00019091238
1997-12-17,0.00027051073
1997-12-18,0.00021878761
1997-12-19,0.00021009272
1997-12-22,0.0002067806
1997-12-23,0.00024744464
1997-12-24,0.00022687901
1997-12-30,0.0002311066
1997-12-31,0.00023630702
1998-01-05,0.00022873546
1998-01-06,0.0002501684
1998-01-19,0.0002792421
1998-01-20,0.00026713684
1998-01-21,0.000371251
1998-01-22,0.00051955
1998-01-23,0.00025385566
1998-01-26,0.0002527171
1998-01-27,0.0003513946
1998-01-28,0.00024522928
1998-01-29,0.00025201216
1998-01-30,0.00025635984
1998-02-02,0.0003194503
1998-02-03,0.00027134153
1998-02-04,0.00025555908
1998-02-05,0.00026369802
1998-02-06,0.00028339602
1998-02-09,0.0002754617
1998-02-10,0.0003317254
1998-02-11,0.0003071699
1998-02-12,0.00030172925
1998-02-13,0.0003144884
1998-02-16,0.0003114087
1998-02-17,0.00028254563
1998-02-18,0.0002739914
1998-02-19,0.0002717105
1998-02-20,0.0002690749
1998-02-23,0.0002803846
1998-02-24,0.00027869167
1998-02-25,0.00026842294
1998-02-26,0.00027639978
1998-02-27,0.00025486737
1998-03-02,0.00024695296
1998-03-03,0.000560331
1998-03-04,0.00025181705
1998-03-05,0.00024220748
1998-03-06,0.00024264144
1998-03-09,0.0005197791
1998-03-10,0.0002537168
1998-03-11,0.0003590627
1998-03-12,0.00025499603
1998-03-13,0.0003207099
1998-03-16,0.0002265439
1998-03-17,0.00023498706
1998-03-18,0.00030888873
1998-03-19,0.00029301806
1998-03-20,0.00023763799
1998-03-23,0.00022412841
1998-03-24,0.00021489742
1998-03-25,0.00022576527
1998-03-26,0.00022598797
1998-03-27,0.00023481442
1998-03-31,0.00038445703
1998-04-01,0.00023029603
1998-04-02,0.00023772653
1998-04-03,0.00059886236
1998-04-06,0.00023418618
1998-04-07,0.00029954442
1998-04-08,0.00022645982
1998-04-09,0.00023696516
1998-04-13,0.00026419747
1998-04-14,0.00026372485
1998-04-15,0.0002801717
1998-04-16,0.00026501066
1998-04-17,0.00034885382
1998-04-20,0.00024552364
1998-04-21,0.00035710642
1998-04-22,0.00046749093
1998-04-23,0.0009839564
1998-04-24,0.0003307474
